masuk,keluar,arah,px_in,px_out,pnl,diblokir
2021-03-29 07:00:00+00:00,2021-03-30 12:00:00+00:00,-1,1725.168,1679.2479999999998,45.42000000000007,True
2021-04-06 14:00:00+00:00,2021-04-07 03:00:00+00:00,1,1740.558,1736.388,-4.670000000000073,False
2021-04-08 06:00:00+00:00,2021-04-09 07:00:00+00:00,1,1743.035,1748.768,5.232999999999947,False
2021-04-12 14:00:00+00:00,2021-04-13 13:00:00+00:00,-1,1733.355,1744.938,-12.083000000000084,True
2021-04-15 07:00:00+00:00,2021-04-16 14:00:00+00:00,1,1745.785,1772.568,26.2829999999999,False
2021-04-19 01:00:00+00:00,2021-04-19 13:00:00+00:00,1,1782.038,1775.985,-6.553000000000111,True
2021-04-23 02:00:00+00:00,2021-04-23 14:00:00+00:00,1,1788.568,1777.328,-11.740000000000009,True
2021-04-27 02:00:00+00:00,2021-04-27 06:00:00+00:00,-1,1774.985,1782.998,-8.513000000000147,False
2021-04-27 22:00:00+00:00,2021-04-28 14:00:00+00:00,-1,1776.268,1773.628,2.1400000000001,False
2021-05-04 14:00:00+00:00,2021-05-04 15:00:00+00:00,1,1794.808,1780.628,-14.680000000000065,True
2021-05-04 16:00:00+00:00,2021-05-05 15:00:00+00:00,-1,1775.598,1782.855,-7.757000000000062,False
2021-05-11 16:00:00+00:00,2021-05-12 03:00:00+00:00,1,1833.248,1826.548,-7.200000000000046,True
2021-05-12 10:00:00+00:00,2021-05-12 12:00:00+00:00,1,1834.945,1825.915,-9.529999999999973,True
2021-05-17 15:00:00+00:00,2021-05-18 14:00:00+00:00,1,1864.478,1863.885,-1.0930000000000746,True
2021-05-19 07:00:00+00:00,2021-05-19 08:00:00+00:00,1,1872.935,1863.105,-10.329999999999927,True
2021-05-19 13:00:00+00:00,2021-05-19 19:00:00+00:00,1,1872.415,1863.139,-9.776000000000067,True
2021-05-20 15:00:00+00:00,2021-05-21 15:00:00+00:00,1,1877.855,1873.948,-4.406999999999925,True
2021-05-24 00:00:00+00:00,2021-05-24 09:00:00+00:00,1,1883.395,1877.488,-6.406999999999925,True
2021-05-25 07:00:00+00:00,2021-05-26 14:00:00+00:00,1,1884.778,1899.018,13.740000000000009,True
2021-05-27 06:00:00+00:00,2021-05-27 12:00:00+00:00,1,1901.668,1890.588,-11.579999999999927,True
2021-05-27 14:00:00+00:00,2021-05-28 14:00:00+00:00,-1,1891.638,1898.078,-6.940000000000054,False
2021-06-03 06:00:00+00:00,2021-06-03 13:00:00+00:00,-1,1901.465,1869.3329999999994,31.632000000000517,False
2021-06-07 15:00:00+00:00,2021-06-08 08:00:00+00:00,1,1891.878,1892.648,0.2699999999999818,True
2021-06-08 12:00:00+00:00,2021-06-08 13:00:00+00:00,1,1899.948,1889.557,-10.891000000000076,True
2021-06-08 14:00:00+00:00,2021-06-10 13:00:00+00:00,-1,1887.798,1890.858,-3.5599999999999454,False
2021-06-15 15:00:00+00:00,2021-06-16 18:00:00+00:00,-1,1859.698,1861.698,-2.5,False
2021-06-16 19:00:00+00:00,2021-06-18 08:00:00+00:00,-1,1834.918,1792.958,41.45999999999981,True
2021-06-18 13:00:00+00:00,2021-06-21 03:00:00+00:00,-1,1777.118,1775.713,0.9049999999999727,True
2021-06-22 08:00:00+00:00,2021-06-23 13:00:00+00:00,-1,1777.818,1789.995,-12.676999999999907,True
2021-06-23 14:00:00+00:00,2021-06-23 17:00:00+00:00,1,1794.228,1783.208,-11.519999999999982,False
2021-06-24 11:00:00+00:00,2021-06-24 17:00:00+00:00,1,1782.088,1776.588,-6.0,False
2021-06-25 16:00:00+00:00,2021-06-28 06:00:00+00:00,-1,1778.998,1785.558,-7.059999999999945,True
2021-06-28 10:00:00+00:00,2021-06-30 15:00:00+00:00,-1,1775.978,1765.458,10.019999999999982,True
2021-07-02 04:00:00+00:00,2021-07-06 16:00:00+00:00,1,1778.738,1796.505,17.267000000000053,False
2021-07-06 16:00:00+00:00,2021-07-07 02:00:00+00:00,-1,1796.505,1802.288,-6.282999999999902,True
2021-07-08 02:00:00+00:00,2021-07-08 07:00:00+00:00,-1,1799.658,1809.648,-10.490000000000009,True
2021-07-09 15:00:00+00:00,2021-07-12 04:00:00+00:00,1,1808.275,1802.878,-5.897000000000162,False
2021-07-13 13:00:00+00:00,2021-07-14 09:00:00+00:00,-1,1800.278,1813.918,-14.139999999999871,True
2021-07-16 15:00:00+00:00,2021-07-19 14:00:00+00:00,-1,1812.568,1815.248,-3.1800000000000637,True
2021-07-23 13:00:00+00:00,2021-07-26 15:00:00+00:00,1,1803.018,1801.548,-1.9700000000000273,False
2021-07-28 10:00:00+00:00,2021-07-28 19:00:00+00:00,-1,1799.168,1807.308,-8.6400000000001,True
2021-07-28 20:00:00+00:00,2021-07-30 13:00:00+00:00,1,1808.798,1822.848,13.549999999999955,False
2021-08-03 07:00:00+00:00,2021-08-04 12:00:00+00:00,-1,1808.998,1819.418,-10.919999999999845,False
2021-08-04 15:00:00+00:00,2021-08-08 22:00:00+00:00,-1,1811.568,1731.4199999999998,79.64800000000014,False
2021-08-09 17:00:00+00:00,2021-08-11 04:00:00+00:00,-1,1726.038,1733.788,-8.25,True
2021-08-12 23:00:00+00:00,2021-08-16 07:00:00+00:00,1,1753.788,1773.198,18.910000000000082,False
2021-08-16 14:00:00+00:00,2021-08-17 15:00:00+00:00,1,1786.538,1783.258,-3.7799999999999727,False
2021-08-18 11:00:00+00:00,2021-08-18 23:00:00+00:00,-1,1785.425,1788.158,-3.2329999999999472,False
2021-08-19 03:00:00+00:00,2021-08-19 09:00:00+00:00,-1,1780.798,1785.228,-4.930000000000064,False
2021-08-19 15:00:00+00:00,2021-08-20 07:00:00+00:00,-1,1780.452,1787.398,-7.445999999999914,False
2021-08-22 23:00:00+00:00,2021-08-23 02:00:00+00:00,-1,1778.078,1785.488,-7.910000000000082,True
2021-08-27 15:00:00+00:00,2021-08-30 16:00:00+00:00,1,1807.598,1810.098,2.0,True
2021-08-31 04:00:00+00:00,2021-08-31 13:00:00+00:00,1,1815.738,1807.618,-8.620000000000118,True
2021-08-31 18:00:00+00:00,2021-09-01 15:00:00+00:00,1,1814.408,1809.745,-5.163000000000011,True
2021-09-02 10:00:00+00:00,2021-09-02 12:00:00+00:00,1,1816.725,1810.528,-6.696999999999889,True
2021-09-03 12:00:00+00:00,2021-09-06 11:00:00+00:00,1,1814.605,1823.859,8.753999999999905,True
2021-09-09 14:00:00+00:00,2021-09-09 18:00:00+00:00,-1,1790.097,1796.878,-7.28099999999995,True
2021-09-14 10:00:00+00:00,2021-09-14 12:00:00+00:00,-1,1787.707,1794.768,-7.560999999999922,True
2021-09-14 13:00:00+00:00,2021-09-15 13:00:00+00:00,1,1797.158,1796.547,-1.1109999999998763,True
2021-09-17 13:00:00+00:00,2021-09-20 08:00:00+00:00,-1,1752.978,1754.208,-1.7300000000000182,True
2021-09-23 13:00:00+00:00,2021-09-24 06:00:00+00:00,-1,1763.638,1755.094,8.043999999999869,True
2021-09-24 13:00:00+00:00,2021-09-24 16:00:00+00:00,-1,1745.218,1752.538,-7.819999999999936,True
2021-09-27 14:00:00+00:00,2021-09-28 06:00:00+00:00,1,1755.934,1744.764,-11.670000000000073,False
2021-09-28 07:00:00+00:00,2021-09-29 09:00:00+00:00,-1,1740.828,1742.988,-2.660000000000082,True
2021-09-29 15:00:00+00:00,2021-09-30 04:00:00+00:00,-1,1728.278,1732.796,-5.018000000000029,True
2021-09-30 11:00:00+00:00,2021-09-30 12:00:00+00:00,-1,1724.006,1734.746,-11.240000000000009,True
2021-10-04 15:00:00+00:00,2021-10-05 04:00:00+00:00,1,1766.408,1759.868,-7.039999999999964,False
2021-10-05 16:00:00+00:00,2021-10-06 05:00:00+00:00,1,1760.745,1752.558,-8.686999999999898,False
2021-10-07 08:00:00+00:00,2021-10-07 12:00:00+00:00,1,1765.868,1755.685,-10.682999999999993,False
2021-10-08 12:00:00+00:00,2021-10-08 15:00:00+00:00,1,1761.618,1758.798,-3.3199999999999363,False
2021-10-13 14:00:00+00:00,2021-10-15 08:00:00+00:00,1,1781.544,1786.638,4.593999999999824,True
2021-10-22 07:00:00+00:00,2021-10-22 16:00:00+00:00,1,1793.027,1785.738,-7.788999999999987,True
2021-10-22 16:00:00+00:00,2021-10-25 14:00:00+00:00,-1,1785.738,1807.704,-22.465999999999894,False
2021-10-26 08:00:00+00:00,2021-10-27 13:00:00+00:00,-1,1800.548,1793.934,6.114000000000033,False
2021-11-02 16:00:00+00:00,2021-11-03 19:00:00+00:00,-1,1788.744,1772.508,15.735999999999876,False
2021-11-05 14:00:00+00:00,2021-11-10 08:00:00+00:00,1,1799.208,1824.103,24.394999999999982,True
2021-11-10 14:00:00+00:00,2021-11-10 19:00:00+00:00,1,1849.598,1846.438,-3.6599999999998545,True
2021-11-11 08:00:00+00:00,2021-11-12 09:00:00+00:00,1,1856.778,1853.148,-4.130000000000109,True
2021-11-12 15:00:00+00:00,2021-11-15 04:00:00+00:00,1,1858.384,1856.784,-2.099999999999909,True
2021-11-15 19:00:00+00:00,2021-11-16 15:00:00+00:00,1,1865.624,1859.428,-6.695999999999913,True
2021-11-19 18:00:00+00:00,2021-11-24 02:00:00+00:00,-1,1846.958,1794.848,51.61000000000012,False
2021-11-24 13:00:00+00:00,2021-11-25 01:00:00+00:00,-1,1785.785,1791.758,-6.472999999999956,True
2021-11-29 14:00:00+00:00,2021-11-30 06:00:00+00:00,-1,1786.805,1795.668,-9.362999999999829,True
2021-12-02 05:00:00+00:00,2021-12-03 04:00:00+00:00,-1,1776.635,1773.468,2.6669999999999163,True
2021-12-07 17:00:00+00:00,2021-12-08 13:00:00+00:00,1,1785.815,1784.505,-1.8099999999999454,False
2021-12-10 14:00:00+00:00,2021-12-13 14:00:00+00:00,1,1784.068,1783.028,-1.5399999999999636,False
2021-12-21 15:00:00+00:00,2021-12-22 13:00:00+00:00,-1,1792.118,1793.318,-1.7000000000000455,True
2021-12-30 12:00:00+00:00,2021-12-31 18:00:00+00:00,1,1802.485,1828.1929999999995,25.207999999999632,False
2022-01-05 20:00:00+00:00,2022-01-07 18:00:00+00:00,-1,1812.858,1795.818,16.539999999999964,False
2022-01-10 13:00:00+00:00,2022-01-10 20:00:00+00:00,-1,1791.777,1800.768,-9.490999999999985,True
2022-01-14 13:00:00+00:00,2022-01-17 08:00:00+00:00,-1,1820.748,1821.948,-1.7000000000000455,False
2022-01-18 04:00:00+00:00,2022-01-18 14:00:00+00:00,-1,1816.285,1819.668,-3.8829999999998113,False
2022-01-21 14:00:00+00:00,2022-01-21 16:00:00+00:00,1,1841.214,1834.474,-7.24000000000001,True
2022-01-24 05:00:00+00:00,2022-01-24 14:00:00+00:00,1,1837.758,1835.254,-3.004000000000133,True
2022-01-24 19:00:00+00:00,2022-01-26 08:00:00+00:00,1,1841.034,1843.858,2.3239999999998417,True
2022-02-02 10:00:00+00:00,2022-02-03 10:00:00+00:00,1,1802.068,1803.328,0.7599999999999909,False
2022-02-04 14:00:00+00:00,2022-02-07 00:00:00+00:00,-1,1795.258,1809.968,-15.210000000000036,True
2022-02-10 16:00:00+00:00,2022-02-10 20:00:00+00:00,1,1835.508,1829.688,-6.319999999999936,True
2022-02-15 09:00:00+00:00,2022-02-16 15:00:00+00:00,-1,1861.478,1861.748,-0.7699999999999818,False
2022-02-20 23:00:00+00:00,2022-02-21 05:00:00+00:00,1,1900.818,1891.748,-9.569999999999936,True
2022-02-21 19:00:00+00:00,2022-02-22 09:00:00+00:00,1,1904.668,1896.377,-8.79099999999994,True
2022-02-24 15:00:00+00:00,2022-02-25 03:00:00+00:00,-1,1934.498,1913.148,20.850000000000136,False
2022-02-25 13:00:00+00:00,2022-02-27 23:00:00+00:00,-1,1895.618,1921.478,-26.360000000000127,False
2022-02-28 08:00:00+00:00,2022-02-28 14:00:00+00:00,-1,1896.298,1917.138,-21.339999999999918,False
2022-02-28 17:00:00+00:00,2022-03-01 09:00:00+00:00,-1,1892.758,1918.158,-25.89999999999986,False
2022-03-03 20:00:00+00:00,2022-03-06 23:00:00+00:00,1,1935.158,1988.1659999999997,52.50799999999981,True
2022-03-07 19:00:00+00:00,2022-03-08 18:00:00+00:00,1,1992.208,2029.732,37.02399999999989,True
2022-03-11 06:00:00+00:00,2022-03-11 18:00:00+00:00,-1,1983.498,1986.648,-3.649999999999863,False
2022-03-14 09:00:00+00:00,2022-03-16 20:00:00+00:00,-1,1967.391,1927.738,39.15300000000002,False
2022-03-22 09:00:00+00:00,2022-03-23 09:00:00+00:00,-1,1924.528,1925.748,-1.7200000000000273,False
2022-03-24 12:00:00+00:00,2022-03-25 11:00:00+00:00,1,1956.374,1950.301,-6.573000000000093,True
2022-03-31 08:00:00+00:00,2022-03-31 20:00:00+00:00,1,1931.245,1936.588,4.843000000000075,True
2022-04-06 10:00:00+00:00,2022-04-11 14:00:00+00:00,1,1929.588,1951.228,21.1400000000001,False
2022-04-17 23:00:00+00:00,2022-04-18 15:00:00+00:00,1,1978.458,1983.798,4.839999999999918,True
2022-04-21 09:00:00+00:00,2022-04-21 19:00:00+00:00,-1,1947.033,1951.193,-4.660000000000082,False
2022-04-22 09:00:00+00:00,2022-04-25 12:00:00+00:00,-1,1943.692,1896.5320000000002,46.659999999999854,False
2022-04-27 09:00:00+00:00,2022-04-27 12:00:00+00:00,-1,1893.358,1906.878,-14.019999999999982,True
2022-04-29 20:00:00+00:00,2022-05-03 12:00:00+00:00,-1,1896.448,1863.738,32.210000000000036,True
2022-05-09 03:00:00+00:00,2022-05-10 04:00:00+00:00,-1,1874.498,1864.208,9.789999999999964,True
2022-05-10 15:00:00+00:00,2022-05-11 07:00:00+00:00,-1,1849.802,1844.048,5.253999999999905,True
2022-05-11 13:00:00+00:00,2022-05-11 15:00:00+00:00,-1,1839.373,1854.296,-15.423000000000004,True
2022-05-12 01:00:00+00:00,2022-05-12 12:00:00+00:00,1,1857.118,1842.318,-15.299999999999955,False
2022-05-16 08:00:00+00:00,2022-05-16 15:00:00+00:00,-1,1792.71,1812.128,-19.917999999999893,True
2022-05-18 12:00:00+00:00,2022-05-18 15:00:00+00:00,-1,1808.808,1820.343,-12.035000000000082,True
2022-05-22 22:00:00+00:00,2022-05-23 15:00:00+00:00,1,1844.686,1853.728,8.542000000000144,False
2022-05-24 08:00:00+00:00,2022-05-25 07:00:00+00:00,1,1859.939,1857.718,-2.7210000000000036,False
2022-05-26 05:00:00+00:00,2022-05-26 19:00:00+00:00,-1,1844.988,1851.733,-7.244999999999892,True
2022-05-29 23:00:00+00:00,2022-05-30 02:00:00+00:00,-1,1850.808,1856.563,-6.255000000000109,True
2022-05-31 15:00:00+00:00,2022-06-01 13:00:00+00:00,-1,1845.138,1844.158,0.4800000000000182,True
2022-06-08 15:00:00+00:00,2022-06-09 07:00:00+00:00,1,1856.073,1850.483,-6.0900000000001455,False
2022-06-10 15:00:00+00:00,2022-06-13 02:00:00+00:00,1,1855.778,1862.568,6.2899999999999645,False
2022-06-14 12:00:00+00:00,2022-06-15 06:00:00+00:00,-1,1817.058,1817.848,-1.2899999999999636,True
2022-06-15 19:00:00+00:00,2022-06-16 11:00:00+00:00,1,1830.648,1819.663,-11.4849999999999,False
2022-06-16 15:00:00+00:00,2022-06-17 04:00:00+00:00,1,1832.383,1842.063,9.180000000000064,False
2022-06-23 14:00:00+00:00,2022-06-23 16:00:00+00:00,1,1844.193,1833.066,-11.626999999999953,False
2022-06-30 15:00:00+00:00,2022-07-01 15:00:00+00:00,-1,1808.978,1800.628,7.850000000000136,True
2022-07-08 08:00:00+00:00,2022-07-08 14:00:00+00:00,-1,1736.419,1746.508,-10.588999999999942,True
2022-07-11 12:00:00+00:00,2022-07-13 15:00:00+00:00,-1,1734.778,1744.528,-10.25,True
2022-07-13 15:00:00+00:00,2022-07-14 01:00:00+00:00,1,1742.224,1728.094,-14.629999999999882,False
2022-07-18 16:00:00+00:00,2022-07-19 11:00:00+00:00,-1,1710.358,1716.871,-7.013000000000148,True
2022-07-19 13:00:00+00:00,2022-07-21 13:00:00+00:00,-1,1708.801,1706.658,1.643000000000029,True
2022-07-21 13:00:00+00:00,2022-07-22 19:00:00+00:00,1,1706.658,1723.54,16.382000000000062,False
2022-07-25 10:00:00+00:00,2022-07-25 13:00:00+00:00,1,1734.904,1719.768,-15.635999999999969,False
2022-07-26 02:00:00+00:00,2022-07-26 11:00:00+00:00,1,1726.908,1718.399,-9.009000000000015,False
2022-07-27 09:00:00+00:00,2022-07-27 13:00:00+00:00,1,1723.398,1713.578,-10.319999999999936,False
2022-07-27 14:00:00+00:00,2022-07-27 18:00:00+00:00,-1,1714.66,1725.048,-10.88799999999992,True
2022-07-27 19:00:00+00:00,2022-07-29 13:00:00+00:00,1,1734.932,1757.264,21.83199999999988,False
2022-07-29 16:00:00+00:00,2022-08-02 18:00:00+00:00,1,1765.784,1770.238,3.953999999999951,False
2022-08-03 15:00:00+00:00,2022-08-04 02:00:00+00:00,-1,1757.318,1768.038,-11.220000000000027,False
2022-08-10 10:00:00+00:00,2022-08-10 19:00:00+00:00,1,1794.114,1789.504,-5.110000000000127,True
2022-08-11 12:00:00+00:00,2022-08-11 17:00:00+00:00,1,1794.758,1788.854,-6.403999999999996,True
2022-08-12 14:00:00+00:00,2022-08-15 06:00:00+00:00,1,1797.984,1792.188,-6.295999999999822,True
2022-08-17 08:00:00+00:00,2022-08-18 10:00:00+00:00,-1,1773.444,1768.774,4.170000000000073,False
2022-08-18 15:00:00+00:00,2022-08-22 15:00:00+00:00,-1,1762.122,1737.314,24.307999999999993,True
2022-08-24 15:00:00+00:00,2022-08-25 14:00:00+00:00,1,1752.438,1753.304,0.36599999999998556,False
2022-08-31 19:00:00+00:00,2022-09-02 08:00:00+00:00,-1,1710.874,1703.588,6.786000000000057,True
2022-09-12 07:00:00+00:00,2022-09-13 02:00:00+00:00,1,1720.504,1723.548,2.5440000000000964,False
2022-09-13 11:00:00+00:00,2022-09-13 12:00:00+00:00,1,1728.118,1719.888,-8.730000000000018,False
2022-09-13 13:00:00+00:00,2022-09-16 11:00:00+00:00,-1,1703.729,1665.885,37.34400000000005,True
2022-09-19 15:00:00+00:00,2022-09-20 09:00:00+00:00,1,1671.938,1668.825,-3.6130000000000564,False
2022-09-21 19:00:00+00:00,2022-09-22 00:00:00+00:00,1,1685.805,1666.928,-19.376999999999953,False
2022-09-27 17:00:00+00:00,2022-09-28 11:00:00+00:00,-1,1629.348,1628.735,0.11300000000005639,True
2022-09-29 16:00:00+00:00,2022-09-30 12:00:00+00:00,1,1659.816,1663.168,2.851999999999862,False
2022-10-03 15:00:00+00:00,2022-10-05 09:00:00+00:00,1,1686.885,1714.642,27.257000000000065,False
2022-10-06 00:00:00+00:00,2022-10-06 09:00:00+00:00,1,1718.264,1714.004,-4.759999999999991,False
2022-10-11 16:00:00+00:00,2022-10-11 19:00:00+00:00,1,1681.518,1667.175,-14.843000000000075,False
2022-10-12 07:00:00+00:00,2022-10-13 12:00:00+00:00,1,1672.015,1661.265,-11.25,False
2022-10-13 13:00:00+00:00,2022-10-13 16:00:00+00:00,-1,1654.545,1665.678,-11.633000000000038,True
2022-10-14 10:00:00+00:00,2022-10-17 06:00:00+00:00,-1,1653.89,1653.678,-0.2880000000000109,True
2022-10-18 05:00:00+00:00,2022-10-18 09:00:00+00:00,1,1659.288,1649.868,-9.920000000000073,False
2022-10-25 14:00:00+00:00,2022-10-26 13:00:00+00:00,1,1659.118,1661.897,2.2789999999999964,False
2022-11-02 08:00:00+00:00,2022-11-02 15:00:00+00:00,1,1652.667,1649.408,-3.7590000000000146,False
2022-11-07 10:00:00+00:00,2022-11-08 05:00:00+00:00,1,1678.357,1669.988,-8.868999999999915,True
2022-11-08 15:00:00+00:00,2022-11-09 19:00:00+00:00,1,1678.967,1705.148,25.680999999999816,True
2022-11-10 14:00:00+00:00,2022-11-14 06:00:00+00:00,1,1732.927,1758.287,24.860000000000127,True
2022-11-14 15:00:00+00:00,2022-11-16 19:00:00+00:00,1,1768.958,1772.747,3.2889999999999877,True
2022-11-22 18:00:00+00:00,2022-11-23 08:00:00+00:00,-1,1739.357,1744.027,-5.170000000000073,False
2022-11-28 14:00:00+00:00,2022-11-29 04:00:00+00:00,-1,1753.317,1750.217,2.599999999999909,False
2022-11-30 20:00:00+00:00,2022-12-02 14:00:00+00:00,1,1767.647,1785.538,17.391000000000076,True
2022-12-02 14:00:00+00:00,2022-12-02 17:00:00+00:00,-1,1785.538,1795.418,-10.379999999999882,False
2022-12-06 18:00:00+00:00,2022-12-07 14:00:00+00:00,-1,1771.287,1780.728,-9.941000000000031,False
2022-12-12 16:00:00+00:00,2022-12-13 08:00:00+00:00,-1,1784.838,1787.858,-3.519999999999982,False
2022-12-20 04:00:00+00:00,2022-12-22 14:00:00+00:00,1,1792.098,1807.675,15.077,True
2023-01-03 15:00:00+00:00,2023-01-04 18:00:00+00:00,1,1844.728,1850.395,5.166999999999916,True
2023-01-06 14:00:00+00:00,2023-01-11 13:00:00+00:00,1,1851.625,1877.048,24.923000000000002,True
2023-01-12 02:00:00+00:00,2023-01-16 07:00:00+00:00,1,1880.455,1915.705,34.75,True
2023-01-23 01:00:00+00:00,2023-01-23 07:00:00+00:00,1,1932.115,1920.508,-12.106999999999971,True
2023-01-24 15:00:00+00:00,2023-01-24 20:00:00+00:00,-1,1921.185,1938.015,-17.330000000000155,False
2023-01-25 05:00:00+00:00,2023-01-25 16:00:00+00:00,-1,1928.355,1932.885,-5.029999999999973,False
2023-01-30 09:00:00+00:00,2023-01-31 14:00:00+00:00,-1,1923.215,1919.477,3.237999999999829,False
2023-02-06 16:00:00+00:00,2023-02-07 08:00:00+00:00,-1,1865.895,1876.035,-10.6400000000001,False
2023-02-09 09:00:00+00:00,2023-02-09 16:00:00+00:00,1,1883.725,1871.908,-12.317000000000007,True
2023-02-10 17:00:00+00:00,2023-02-14 07:00:00+00:00,-1,1858.008,1862.198,-4.690000000000055,True
2023-02-14 16:00:00+00:00,2023-02-16 18:00:00+00:00,-1,1852.235,1842.335,9.399999999999864,True
2023-02-17 01:00:00+00:00,2023-02-17 16:00:00+00:00,-1,1832.485,1834.642,-2.657000000000153,True
2023-02-21 16:00:00+00:00,2023-02-22 17:00:00+00:00,1,1838.658,1833.015,-6.142999999999802,False
2023-02-23 16:00:00+00:00,2023-02-27 14:00:00+00:00,-1,1823.394,1815.115,7.778999999999996,True
2023-02-28 08:00:00+00:00,2023-02-28 15:00:00+00:00,-1,1810.425,1820.055,-10.13000000000011,True
2023-03-03 01:00:00+00:00,2023-03-06 12:00:00+00:00,1,1839.325,1848.445,8.61999999999989,False
2023-03-08 21:00:00+00:00,2023-03-09 13:00:00+00:00,-1,1813.285,1824.185,-11.399999999999864,True
2023-03-09 14:00:00+00:00,2023-03-12 22:00:00+00:00,1,1825.055,1878.055,52.5,False
2023-03-15 11:00:00+00:00,2023-03-15 19:00:00+00:00,1,1908.515,1915.525,6.509999999999991,True
2023-03-16 12:00:00+00:00,2023-03-16 17:00:00+00:00,1,1926.835,1914.785,-12.549999999999955,True
2023-03-17 05:00:00+00:00,2023-03-20 07:00:00+00:00,1,1930.855,2001.2950000000005,69.94000000000051,True
2023-03-28 09:00:00+00:00,2023-03-28 12:00:00+00:00,-1,1950.215,1963.935,-14.220000000000027,False
2023-03-30 07:00:00+00:00,2023-03-31 09:00:00+00:00,1,1968.645,1975.015,5.870000000000118,True
2023-04-06 10:00:00+00:00,2023-04-06 13:00:00+00:00,1,2019.485,2007.915,-12.069999999999936,True
2023-04-06 14:00:00+00:00,2023-04-10 11:00:00+00:00,-1,2003.598,2001.785,1.3129999999998745,False
2023-04-10 13:00:00+00:00,2023-04-11 03:00:00+00:00,-1,1989.405,1997.705,-8.799999999999955,False
2023-04-12 13:00:00+00:00,2023-04-12 14:00:00+00:00,1,2022.175,2007.725,-14.950000000000045,True
2023-04-13 07:00:00+00:00,2023-04-14 09:00:00+00:00,1,2020.415,2035.594,14.679000000000087,True
2023-04-17 13:00:00+00:00,2023-04-18 06:00:00+00:00,-1,2000.465,2000.455,-0.4900000000000091,False
2023-04-19 07:00:00+00:00,2023-04-19 14:00:00+00:00,-1,1990.995,1990.535,-0.040000000000190994,False
2023-04-25 09:00:00+00:00,2023-04-25 13:00:00+00:00,-1,1988.358,1992.814,-4.956000000000131,False
2023-04-27 03:00:00+00:00,2023-04-27 12:00:00+00:00,1,1998.635,1983.198,-15.936999999999898,True
2023-05-01 02:00:00+00:00,2023-05-01 11:00:00+00:00,-1,1981.734,1988.485,-7.250999999999976,False
2023-05-04 15:00:00+00:00,2023-05-05 10:00:00+00:00,1,2055.105,2037.785,-17.819999999999936,True
2023-05-10 13:00:00+00:00,2023-05-10 15:00:00+00:00,1,2045.575,2024.965,-21.110000000000127,True
2023-05-11 14:00:00+00:00,2023-05-12 13:00:00+00:00,-1,2012.704,2014.054,-1.8500000000001364,False
2023-05-16 07:00:00+00:00,2023-05-19 03:00:00+00:00,-1,2007.124,1962.745,43.87900000000013,False
